start,end,id,total_len,country,mode,devicetype,language,consent,relationship,income_reference,income_year,income_month,income_week,country_birth_mother,country_birth_father,country_birth_partner,municipality_years,children_hh,children_out,childr_n_0to5,childr_n_6to15,others_n,grandchildren,pets__1,pets__2,pets__3,pets__4,pets__5,pets__6,contract,worklife_balance,telework,rand1,loneliness_djg_a,loneliness_djg_b,loneliness_djg_c,loneliness_djg_d,loneliness_djg_e,loneliness_djg_f,family_meet_face,family_meet_tele,family_n__1,family_n__1__open,friends_meet_face,friends_meet_tele,friends_n__1,friends_n__1__open,neighbours,social_support_a,social_support_b,social_support_c,social_support_d,relationship_happiness,social_activities_a,social_activities_b,social_activities_c,loneliness_ucla_a,loneliness_ucla_b,loneliness_ucla_c,relationship_need,loneliness_direct,loneliness_intensity,life_events__1,life_events__2,life_events__3,life_events__4,life_events__5,life_events__6,life_events__7,life_events__8,life_events__9,life_events__10,life_events__11,life_events__12,lost_spouse,interventions_heard,interventions_done__1,interventions_done__2,interventions_done__3,interventions_done__4,interventions_done__5,interventions_done__6,interventions_done__7,interventions_done__8,interventions_done__9,interventions_done__10,interventions_done__11,interventions_done__12,interventions_done__13,interventions_done__14,interventions_done__15,interventions_done__16,loneliness_work_a,loneliness_work_b,loneliness_work_c,loneliness_education_a,loneliness_education_b,loneliness_education_c,loneliness_stigma1,loneliness_stigma2,sm_purpose_a,sm_purpose_b,sm_purpose_c,sm_purpose_d,sm_purpose_e,sm_time_a,sm_time_b,sm_time_c,sm_time_d,feelings_nerv,feelings_hopel,feelings_restl,feelings_depr,feelings_worthl,risk_a,risk_b,risk_c,civic_attitudes_a,civic_attitudes_b,civic_attitudes_c,trust,vote,vote_open,child_health,child_health_relatives_1,child_health_relatives_2,child_health_relatives_3,child_health_relatives_4,child_health_relatives_5,child_health_relatives_6,child_relationship_a,child_relationship_b,child_friends,religion_child,religion_now,health_general,smoking,gender,date_birth_month,date_birth_year,age,age_class,country_birth_yourself,sex_orientation,education,adults_n,region_residence,municipality_type,work_status,main_job,occupation,nace_sector,income_source,exercise,health_condition,health_condition_intensity,w_country,w_country_5,w_design
17 Nov 22,17 Nov 22,3198,1009.275,10,2,1,fr,1,1,2,,4,,14,14,,5,0,0,0,0,0,1,1,,3,,,,1,4,3,2,3,2,3,1,2,1,2,6,999,,4,2,1,1,1,3,5,4,1,,1,1,2,2,1,1,4,5,,,,,,,,,,,,11,,,2,,,,,,,,,,,,,,,,,5,5,5,,,,2,2,3,4,2,4,2,5,3,5,7,4,6,3,3,6,5,1,5,9,9,4,9,175,,2,,,,,5,,7,6,1,4,5,3,3,1,5,1985,37,3,14,1,7,1,45,2,1,2,6,4,1,5,2,,.32790595,.43754888,.69354552
17 Nov 22,17 Nov 22,3199,1339.953,10,2,1,fr,1,2,2,,8,,14,14,14,18,2,0,0,2,0,1,,,,,,6,1,8,2,1,3,3,3,1,2,1,3,5,1,8,5,6,1,5,2,5,4,4,4,8,4,3,2,1,1,1,5,5,,,,3,,,,,,,,,,,1,,,,,,,,,,,,,,,,,5,2,3,,,,998,998,2,1,6,2,6,1,4,1,6,3,6,3,5,6,3,2,2,9,9,5,7,168,,4,,,,,5,,8,7,1,5,5,2,3,2,11,1976,46,4,14,1,7,2,46,3,1,2,1,1,1,3,2,,.30855927,.23306242,1.3011416
17 Nov 22,17 Nov 22,3200,1084.1591,15,2,1,it,1,3,2,,10,,20,20,20,6,2,0,0,2,0,1,,,,,,6,1,8,2,2,3,3,3,1,1,1,2,7,1,13,6,7,999,,3,5,5,4,5,9,2,3,3,1,1,2,6,5,,,,3,,,,,8,,10,,,,1,,,,,,,,,,,,,,,,,4,2,2,,,,1,3,4,3,3,3,5,5,3,1,6,5,6,5,6,6,2,2,1,8,6,8,6,233,,1,,,,,5,,8,8,2,2,5,2,2,1,5,1973,49,4,20,1,8,2,76,2,1,2,1,7,999,998,999,,.36538303,.46305969,1.8746427
17 Nov 22,17 Nov 22,3201,1417.4561,27,2,1,sv,1,5,3,4,,,41,41,,14,0,3,0,0,0,3,,,,,,6,,,,1,2,2,999,1,1,3,1,5,1,3,4,6,1,0,5,1,1,1,2,,1,1,1,3,2,3,4,2,8,,,,,,,,,,,11,,2,2,,,,,,,,,,,,,,14,,,,,,,,,1,2,2,1,2,1,2,3,1,4,7,3,1,3,2,3,5,8,9,3,3,4,6,375,,1,1,,,,,,3,1,2,5,5,3,2,1,9,1940,82,6,41,1,3,1,133,2,6,,,,3,2,1,2,.97027552,1.2687989,.88142109
17 Nov 22,17 Nov 22,3202,807.14001,10,2,2,fr,1,4,2,,2,,14,14,,30,0,2,0,0,0,2,,,,,,6,,,,1,3,1,3,1,1,1,7,7,1,8,5,7,1,0,1,999,5,5,5,,3,3,3,1,1,1,7,4,2,,,,,,,,,,,11,,,1,,,,,,,,,,,,,,14,,,,,,,,,1,2,2,2,1,2,3,3,2,3,1,5,5,6,5,4,10,10,7,8,10,10,8,999,,1,1,,,,,,8,7,1,5,5,1,3,2,8,1951,71,6,14,1,4,1,46,3,6,,,,3,6,2,,.77578485,.6602096,.3847349
17 Nov 22,17 Nov 22,3203,1308.85,10,2,2,fr,1,2,2,,9,,14,14,42,14,2,2,0,0,0,1,,,,,,6,1,8,2,1,3,2,3,2,3,1,4,5,1,6,6,6,1,6,1,998,3,998,3,9,5,3,3,1,1,3,4,2,1,,,,,,,,,,,11,,,1,1,,,,,,,,,,11,,13,,,,5,2,3,,,,1,2,2,2,1,2,2,3,3,3,1,3,6,3,6,2,4,6,7,7,6,6,8,416,Parti de gauche,1,,,,,5,,7,5,3,2,2,2,3,1,2,1964,58,5,14,1,4,2,46,2,1,2,998,9,1,7,2,,1.1315128,1.4979934,1.1544029
17 Nov 22,17 Nov 22,3204,1160.551,10,2,1,fr,1,3,998,,998,,14,14,14,52,1,1,0,0,0,1,,,,,,6,1,8,2,1,1,1,2,3,3,2,3,5,1,0,3,5,1,0,2,3,3,3,2,3,1,2,1,3,3,3,5,2,9,,,,,,,7,8,,10,,,,1,1,2,,,,,,,,,,,,,,,2,4,4,,,,1,3,2,2,1,1,1,3,1,1,1,2,4,3,2,6,7,1,3,1,3,9,2,998,,998,,,,,5,,1,1,5,5,5,2,3,2,9,1970,52,4,14,999,7,3,41,2,1,2,3,9,1,4,1,3,.46034819,.41245043,1.8706068
17 Nov 22,17 Nov 22,3205,2191.094,10,2,2,fr,1,3,2,,9,,14,14,14,7,0,2,0,0,0,2,,,,,,6,1,8,2,1,3,3,3,999,1,1,5,2,1,6,999,1,1,0,2,5,4,998,5,9,1,2,1,1,1,1,5,4,2,,,,,,,7,8,,,,,,1,1,,,,,,,,,,11,,,,,,3,2,2,,,,1,998,2,2,1,2,1,3,1,2,6,2,5,3,5,6,3,1,4,3,1,999,5,998,,3,1,,,,,,5,8,3,4,5,2,3,1,5,1968,54,4,14,1,4,2,46,1,1,2,6,6,1,2,2,,.68492854,.94378954,.65057081
17 Nov 22,17 Nov 22,3206,1564.845,15,2,2,it,1,5,3,6,,,20,20,,40,1,0,0,0,0,3,,,,,,6,,,,1,3,3,3,1,1,1,2,7,1,1,6,7,1,2,2,4,5,4,1,,3,3,1,1,1,1,6,4,8,,,,,,,7,,,,,,2,998,1,,,,,,7,,9,,,,,,,,,,,,,,1,2,3,3,1,3,3,1,3,1,1,3,6,3,3,6,2,3,5,9,9,6,8,417,,1,,,,,5,,8,6,2,1,1,2,3,2,5,1955,67,6,20,1,7,1,75,1,6,,,,3,5,2,,.49673426,.37977576,.97211981
17 Nov 22,17 Nov 22,3207,802.979,21,2,2,pl,1,1,2,,3,,33,33,,35,0,1,0,0,1,1,1,2,,,,,,,,2,3,3,3,1,2,1,5,7,1,3,5,7,1,5,1,2,3,3,5,,2,2,1,1,1,2,5,5,,,2,,,,,7,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,3,3,4,2,2,2,4,2,1,2,3,5,3,3,6,4,3,3,6,4,4,5,998,,3,,,3,,,,7,7,3,2,2,4,3,2,1,1958,64,5,33,1,8,2,105,3,6,,,,3,3,1,2,.43272579,.20702364,1.310517
17 Nov 22,17 Nov 22,3208,823.74402,21,2,2,pl,1,1,2,,5,,33,33,,8,0,2,0,0,0,1,,,,,,6,2,4,2,2,3,3,3,1,3,1,6,7,1,2,6,7,1,2,2,2,4,3,4,,4,2,3,2,2,2,4,4,4,,,,,,,,,,,11,,,998,,2,,,,,,,,,11,,,,,,4,3,3,,,,2,3,3,2,2,3,4,4,4,1,1,5,5,4,5,5,7,6,8,9,9,8,5,998,,2,,,,,5,,7,7,2,3,3,2,3,1,3,1976,46,4,33,3,8,2,102,2,1,2,3,10,1,4,1,3,.00075524411,.00074210146,.56425035
17 Nov 22,17 Nov 22,3209,1223.631,10,2,2,fr,1,4,999,,999,,14,14,,1,3,4,0,3,0,3,,,,,5,,,,,1,2,3,3,1,1,1,7,7,1,9,7,7,1,20,1,4,4,4,3,,5,3,3,3,1,1,6,5,,1,,,,,6,,,9,,,,,2,,,,,,,,,,,,,,,,,,,,,,,1,3,4,6,6,3,5,4,4,2,4,6,6,6,6,6,1,2,3,10,10,10,1,169,,1,1,,,,,,9,9,3,1,1,2,3,1,2,1961,61,5,14,1,4,4,41,1,6,,,,3,2,2,,1.2251316,1.1270683,1.2044554
17 Nov 22,17 Nov 22,3210,1864.1801,21,2,2,pl,1,3,2,,9,,33,33,33,36,2,2,0,0,0,1,,,,,,6,1,7,1,1,3,3,3,2,3,1,4,6,1,7,4,6,1,10,2,4,5,5,5,9,999,3,999,2,1,2,4,4,2,,,,,,,,,,,11,,,1,1,,3,4,,,,,,,11,,13,,,,3,997,3,,,,1,3,4,4,2,4,3,4,3,3,5,3,6,3,3,5,6,7,4,4,1,2,4,416,"Platforma Obywatelska, PO",1,,,,,5,,9,7,1,2,5,998,1,1,12,1964,57,5,33,1,8,2,104,2,1,1,6,6,1,999,2,,.007127062,.013760176,1.310517
17 Nov 22,17 Nov 22,3211,2257.5681,15,2,1,it,1,3,2,,5,,20,20,20,18,2,0,0,0,0,1,,2,,,,,1,1,2,1,2,2,3,3,3,2,4,7,1,6,5,5,1,10,3,2,2,2,1,4,1,2,2,3,2,3,5,4,2,,,,,,,,8,,,,,,2,,,,,,,,,,,,,,14,,,5,997,5,,,,1,3,2,2,3,3,1,5,4,1,4,5,6,6,6,6,3,3,1,9,9,9,3,416,Non mi sento rappresentato da nessuno di questi,3,1,,3,,,,10,8,2,2,5,2,3,1,1,1964,58,5,20,1,7,4,78,2,1,2,1,7,1,1,2,,.24688634,.16648164,1.0168953
17 Nov 22,17 Nov 22,3212,910.71301,10,2,2,fr,1,3,2,,8,,20,46,14,14,3,0,0,2,0,1,,,3,,,,1,10,2,2,3,3,3,1,1,1,2,5,1,12,3,4,1,8,1,1,5,5,5,8,6,2,2,1,1,1,3,5,,,,,,,,,,,,11,,,1,,,,,,,,,,,,,,,,,5,2,1,,,,1,3,3,2,2,2,2,2,2,5,6,4,6,6,4,6,3,2,3,8,8,8,7,998,,4,1,,,,,,7,3,2,2,5,2,2,1,5,1976,46,4,14,1,8,3,46,1,1,2,2,1,1,1,2,,.41624641,.30812234,1.8706068
17 Nov 22,17 Nov 22,3213,1280.7629,15,2,1,it,1,3,1,,,9,20,20,20,66,0,0,0,0,7,3,1,,,,,,,,,1,3,3,3,2,1,1,6,1,1,0,6,7,1,4,1,4,2,4,3,8,3,2,1,1,2,2,6,4,4,,,3,,,,7,8,,,,,,2,1,2,,,,,,,,,,,,,,,,,,,,,2,1,3,1,1,1,3,3,3,3,1,4,6,3,5,6,8,2,7,7,3,6,4,232,,3,1,,,,,,9,8,2,3,3,2,3,1,10,1953,69,6,20,1,4,2,76,2,6,,,,3,7,2,,1.3880571,2.1552517,.41650206
17 Nov 22,17 Nov 22,3214,942.15198,15,2,1,it,1,2,2,,6,,20,20,20,30,0,0,0,0,1,2,,,,,,6,2,5,1,1,2,1,2,2,1,2,6,7,1,10,5,5,1,0,3,4,4,3,3,6,1,2,1,3,3,3,6,3,6,,,,,,,,,,,11,,,1,,,,,,,,,,,,,13,,,,2,2,2,,,,1,2,2,2,2,3,2,3,3,1,5,2,6,2,5,5,5,6,6,5,3,8,7,240,,1,,,,,5,,10,10,3,2,5,2,3,1,4,1992,30,2,20,1,6,2,78,2,1,2,3,7,3,3,2,,.24984044,.17294003,.56985843
17 Nov 22,17 Nov 22,3215,1047.517,10,2,2,fr,1,3,2,,9,,14,14,6,1,3,0,0,3,0,1,1,,,,,,1,8,2,2,3,3,3,2,2,1,3,5,1,10,4,3,1,5,3,4,4,4,5,10,5,3,2,1,2,2,3,4,4,,,,,,,,8,,,,,,2,1,,3,,,,,,,10,,,,,,,4,1,1,,,,1,2,2,4,1,2,1,3,2,1,6,3,4,6,5,6,5,1,5,9,5,5,5,169,,1,,,,,5,,10,8,3,2,5,1,1,2,12,1985,36,3,14,1,7,2,46,2,1,2,3,7,1,2,2,,.20098437,.27647865,.7236163
17 Nov 22,17 Nov 22,3216,834.276,10,2,2,fr,1,1,2,,5,,14,14,,5,0,0,0,0,1,1,1,2,,,,,,,,2,2,2,2,3,3,3,2,4,1,10,3,5,1,6,2,2,3,3,1,,2,2,1,3,2,3,7,2,8,,2,,,,,7,8,,,,,,2,,,,,,,,,,,,12,,,,,,,,,,,1,3,4,3,2,2,3,3,2,3,6,4,6,3,4,3,6,7,4,10,10,10,7,416,Parti de gauche,2,,,3,,,,9,8,2,3,5,4,3,2,6,1976,46,4,14,1,8,2,44,2,5,,,,7,8,1,2,.40126348,.34688374,1.2470711
17 Nov 22,17 Nov 22,3217,1137.722,27,2,2,sv,1,5,2,,3,,41,41,,52,0,2,0,0,0,3,,,,,,6,,,,1,3,3,3,1,1,2,4,6,1,2,2,5,1,0,1,998,999,3,1,,6,1,1,2,2,2,4,4,2,,,,,,,,,,,11,,2,1,,,3,,,,,,,,11,,13,,,,,,,,,,1,3,2,3,1,2,1,3,2,4,7,3,4,3,3,5,1,2,2,9,2,2,5,373,,1,,,,,5,,8,9,2,4,999,2,3,1,1,1943,79,6,41,1,3,1,133,2,6,,,,3,4,1,3,.97027552,1.2687989,.88142109
17 Nov 22,17 Nov 22,3218,730.20599,21,2,1,pl,1,2,2,,2,,33,33,33,4,0,0,0,0,0,1,1,,,,,,1,5,1,2,999,999,2,2,1,2,3,7,1,5,2,6,1,5,2,2,4,4,4,6,2,2,2,2,2,2,5,3,5,,,,,,,,,,,11,,,998,1,,,,,,,,,10,11,,,,,,2,3,1,,,,1,2,4,3,2,3,4,3,5,2,4,3,3,3,3,3,4,4,5,7,4,6,5,339,,4,,,3,4,,,8,4,1,3,998,3,3,2,2,1986,36,3,33,999,9,2,102,2,1,2,1,8,1,3,2,,.25407675,.34511703,1.1809891
17 Nov 22,17 Nov 22,3219,1185.9821,10,2,1,fr,1,3,2,,9,,20,20,14,7,2,1,0,2,0,1,1,,,,,,1,7,2,2,3,3,3,1,1,1,4,5,1,6,3,3,1,5,2,4,4,4,4,8,2,5,2,1,1,1,6,5,,,,,,,,,,,,11,,,2,,,,,,,,,,,,,,,,,5,2,2,,,,1,2,2,2,2,2,2,2,2,1,1,4,6,4,4,5,1,1,1,7,7,7,7,170,,1,1,,,,,,9,7,2,4,5,2,3,1,7,1973,49,4,14,1,8,3,41,3,1,2,1,8,1,5,2,,.30045715,.36113673,1.3011416
17 Nov 22,17 Nov 22,3220,741.52301,10,2,1,fr,1,3,3,7,,,14,14,14,6,4,0,0,3,0,1,,,,,,6,1,5,2,1,3,2,3,2,3,2,5,4,1,5,3,5,1,2,1,4,5,4,4,9,5,3,1,1,1,1,5,4,5,,,,,,,,,,,11,,,1,,2,,,,,,,,,,,,,,,5,2,2,,,,1,2,5,3,2,3,2,4,4,2,5,6,6,6,6,6,4,7,5,4,2,2,2,169,,2,,,,,5,,7,8,3,3,3,2,3,1,6,1977,45,3,14,1,4,3,43,1,1,2,2,6,1,2,2,,2.1813323,1.9676825,1.4472326
17 Nov 22,17 Nov 22,3221,1064.5,15,2,1,it,1,3,2,,7,,20,20,73,60,0,0,0,0,1,2,,,,,,6,,,,1,3,2,3,3,3,1,5,7,1,3,3,5,1,8,3,5,4,4,5,8,5,3,4,2,2,2,6,4,2,,,,,,,7,,,,,,,1,1,2,3,,,,,,9,10,11,,,,,,,,,,,,1,3,2,3,2,2,2,3,4,1,1,3,6,3,5,6,3,5,4,9,10,7,5,243,,3,1,,,,,,7,7,4,2,5,2,3,2,12,1958,63,5,20,999,5,2,75,2,8,,,,1,3,2,,1.4313307,.88465846,1.5822955
17 Nov 22,17 Nov 22,3222,1596.145,10,2,2,fr,1,1,3,1,,,14,14,,5,0,0,0,0,2,,1,,,,,,,,,2,3,3,3,1,1,1,5,5,1,15,6,7,1,16,1,4,5,4,4,,5,5,7,1,1,1,6,5,,,,,,,,7,,9,,,,,1,,,,,,,,,,,,,,,,,,,,3,2,2,1,2,2,4,1,3,3,5,4,4,4,3,6,6,6,6,1,1,2,8,6,7,3,172,,1,,2,,,,,6,7,2,5,5,2,3,2,7,1998,24,1,14,1,8,3,46,3,2,,,,998,4,2,,1.0538179,.90248942,1.0854439
17 Nov 22,17 Nov 22,3223,2152.731,15,2,2,it,1,3,999,,999,,20,20,20,18,2,0,0,0,0,3,,,,,,6,1,3,2,2,3,3,3,3,3,2,2,1,1,1,1,3,1,1,1,2,3,2,3,7,1,2,3,2,2,2,1,5,,,,,,,,7,8,,,,,,2,,,,,,,,,,,,,,,,,5,3,4,,,,2,2,3,2,2,3,2,4,4,1,1,5,2,5,6,6,5,4,4,8,3,8,2,244,,5,,,,,5,,5,4,3,3,4,3,3,1,4,1962,60,5,20,1,4,4,78,2,1,2,1,4,1,1,999,,.92892987,.94162476,.79114777
17 Nov 22,17 Nov 22,3224,479.24399,21,2,1,pl,1,1,2,,5,,33,33,,37,0,0,0,0,0,1,1,,,,,,,,,2,3,3,3,1,1,1,4,6,1,3,4,6,1,6,1,5,5,5,5,,3,4,3,1,1,1,5,5,,,,,,,,,,,,11,,,1,,,,,,,,,,,,,,,,,,,,,,,1,2,2,2,2,2,2,2,2,2,4,6,6,6,6,6,6,3,2,10,10,10,4,416,"Partia Zieloni, PZ",2,1,,,,,,6,6,2,2,2,2,2,1,10,1985,37,3,33,4,9,1,108,3,8,,,,7,8,1,2,.00066019624,.00054713356,.59049457
17 Nov 22,17 Nov 22,3225,1193.6121,21,2,1,pl,1,3,2,,3,,33,33,33,0,2,0,0,2,0,1,1,,,,,,1,3,2,1,3,3,3,2,2,1,2,6,1,8,2,4,1,2,1,4,5,4,5,10,2,2,1,2,1,1,3,4,1,,,,,,,,,,,11,,,1,1,,,,,,,,,,11,,,,,,5,2,2,,,,1,3,3,3,2,2,2,4,2,1,1,3,3,3,5,3,2,2,4,8,5,5,5,339,,3,,,,,5,,8,8,2,1,2,2,3,2,1,1981,41,3,33,1,8,2,102,3,1,2,2,1,1,3,2,,.12703837,.046677731,.59049457
17 Nov 22,17 Nov 22,3226,719.47101,27,2,2,sv,1,3,2,,7,,41,41,41,6,2,0,2,0,0,1,1,2,,4,5,,1,8,1,1,2,2,3,3,3,3,4,4,1,5,2,2,999,,3,4,4,5,4,8,1,1,1,2,2,3,6,4,3,,,,,,,7,8,,,,,,2,,,,,,,,,,,11,,13,,,,3,4,5,,,,1,1,3,3,3,2,2,3,1,4,4,3,5,3,4,5,4,5,6,2,1,3,3,416,Piratpartiet,3,1,2,,,,,8,7,3,3,5,3,1,1,9,1980,42,3,41,1,4,2,133,1,1,2,1,4,1,2,2,,1.3138235,.99653602,1.1648675
17 Nov 22,17 Nov 22,3227,2177.6101,10,2,3,fr,1,3,2,,8,,14,14,14,7,2,0,0,0,0,1,1,,,,,,1,8,2,1,3,2,3,2,2,1,2,6,1,4,3,4,1,3,2,5,2,3,4,7,5,2,1,2,1,1,5,4,4,,,,,,,7,8,,,,,,2,1,,3,,,,,8,,,,,,,,,5,1,2,,,,1,3,2,1,1,1,2,1,2,1,1,5,6,6,6,6,3,3,2,9,6,4,8,168,,2,1,,,,,,7,6,1,5,5,2,3,1,4,1968,54,4,14,1,8,4,47,2,1,2,1,7,1,4,2,,.69694382,.54429328,1.8706068
17 Nov 22,17 Nov 22,3228,901.37299,15,2,2,it,1,5,2,,999,,20,20,,39,0,1,0,0,0,1,1,,,,,,,,,2,3,2,3,1,1,1,5,7,1,5,5,7,1,2,2,5,5,4,999,,1,2,1,1,1,1,6,5,,,,,,,,7,,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,1,3,3,3,2,3,3,1,3,4,4,6,6,5,6,6,1,2,2,4,7,4,4,233,,1,,,,,5,,9,8,1,1,999,2,3,2,9,1961,61,5,20,1,4,1,75,2,7,,,,6,998,2,,.30662486,.30437806,.33896509
17 Nov 22,17 Nov 22,3229,1413.329,21,2,1,pl,1,1,2,,10,,33,33,,36,0,1,0,0,0,1,,,,,,6,1,5,2,1,2,2,2,2,2,2,3,5,1,6,3,5,1,10,2,2,4,3,3,,1,3,1,2,2,2,5,3,5,,,,,,,,,,,11,,,1,,,,4,,,,,,10,,,,,,,4,2,3,,,,1,3,2,2,1,1,1,2,3,1,1,3,5,4,3,3,2,2,2,6,3,5,5,339,,2,1,,,,,,9,8,3,4,4,3,3,1,2,1956,66,6,33,1,8,1,107,3,1,1,1,4,1,6,1,2,1.4639322,2.110383,1.1541485
17 Nov 22,17 Nov 22,3230,735.80597,21,2,2,pl,1,1,998,,1,,33,33,,0,0,0,0,0,0,1,,,,,,6,,,,1,3,2,3,2,2,1,2,6,1,4,2,3,1,2,3,2,3,3,3,,2,2,2,2,1,2,3,3,4,,,,,,,,,,,,999,,1,1,,3,,,,,,,10,11,,,,,,,,,,,,1,998,3,2,2,2,2,4,3,4,2,3,4,2,4,5,7,5,4,5,5,5,5,342,,2,1,,,,,,7,7,2,2,4,2,3,2,9,1989,33,2,33,1,7,1,105,2,999,,,,999,4,2,,.40388018,.59892815,1.2538897
17 Nov 22,17 Nov 22,3231,1253.641,10,2,1,fr,1,2,2,,10,,14,14,14,16,6,0,1,3,0,1,,,,,,6,1,10,2,2,3,3,3,1,1,1,5,5,1,12,3,3,1,3,2,5,5,5,5,10,1,2,1,1,1,1,5,5,,,,,,,,7,8,,,,,,2,,,,,,,,,,,,,,,,,5,2,2,,,,1,3,2,1,1,2,3,2,3,1,2,4,5,5,5,5,8,9,5,8,8,10,8,168,,1,,,,,5,,10,10,3,3,3,1,3,1,3,1975,47,4,14,1,8,4,36,3,1,2,1,4,1,5,2,,.40683174,.48542356,1.3011416
17 Nov 22,17 Nov 22,3232,1188.915,27,2,2,sv,1,2,2,,5,,41,41,41,23,2,2,0,2,0,1,1,,,,,,1,2,2,1,3,3,3,1,2,1,2,5,1,2,2,2,1,0,5,2,3,3,4,8,1,1,2,2,2,1,3,4,3,,,,,,,7,,9,10,,,,1,1,,,,,,,,,,11,,,,,,4,2,2,,,,1,2,3,3,2,2,2,4,4,1,4,5,3,2,3,5,8,6,9,1,1,6,5,998,,3,1,2,,,,,6,1,1,5,5,3,3,2,6,1980,42,3,41,1,4,1,135,1,1,1,9,2,1,1,1,2,1.2180555,1.4002718,1.1648675
17 Nov 22,17 Nov 22,3233,1192.589,27,2,1,sv,1,3,2,,999,,41,41,41,30,0,0,0,0,0,3,,,,,,6,,,,2,2,1,3,1,1,2,6,6,1,6,6,6,1,7,1,998,5,3,998,10,5,5,1,1,1,1,5,4,4,,,,,,,,,,,11,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,2,3,3,2,1,1,3,1,1,7,3,3,3,3,3,3,3,3,8,8,8,8,373,,3,,,,,5,,10,8,2,3,4,2,3,2,6,1947,75,6,41,1,3,2,133,3,6,,,,3,8,2,,.8398006,1.0357503,.88142109
17 Nov 22,17 Nov 22,3234,1593.298,10,2,2,fr,1,3,2,,8,,14,14,65,12,1,1,0,0,0,1,,2,,,,,1,6,2,1,2,1,3,3,3,3,3,7,1,3,2,3,1,1,1,5,4,5,4,7,1,2,2,2,1,2,4,4,2,,,,,,,7,8,,,,,,1,,,,,,,,,,,,,,14,,,5,997,5,,,,1,2,3,1,1,2,2,3,2,1,3,5,6,3,5,6,1,6,9,9,8,8,5,174,,1,,,,,5,,9,9,1,3,5,2,3,1,12,1956,65,5,14,1,3,3,36,3,1,2,2,3,6,1,2,,.82944012,.60743469,.60222769
17 Nov 22,17 Nov 22,3235,796.99402,27,2,1,sv,1,3,2,,10,,41,41,41,28,0,2,0,0,0,2,,,,,,6,,,,2,3,3,3,1,1,1,6,7,1,10,3,3,1,5,1,4,5,5,5,10,2,3,1,1,1,1,6,5,,,,,,,,7,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,1,3,1,1,1,1,3,1,2,1,3,6,6,6,6,6,5,5,5,5,5,5,7,374,,1,,,,,5,,10,10,1,4,5,1,3,1,3,1959,63,5,41,1,9,2,133,2,6,,,,1,5,1,3,.77457285,.56834996,.93926126
17 Nov 22,17 Nov 22,3236,962.80103,21,2,2,pl,1,4,2,,6,,33,33,,14,0,2,0,0,0,3,1,,,,,,1,6,2,1,2,3,3,3,3,2,4,6,1,3,4,5,1,3,4,3,998,3,2,,2,2,2,2,1,2,5,3,8,,,,,,,,,,,11,,,2,,,3,,,,7,,9,,,,,,,,3,3,3,,,,1,2,2,2,1,1,2,2,2,1,2,3,3,3,3,6,1,4,4,7,7,7,7,337,,2,,,,,5,,7,7,2,2,1,2,3,2,10,1965,57,5,33,1,8,1,105,2,1,2,1,1,1,6,2,,.43272579,.46418852,1.310517
17 Nov 22,17 Nov 22,3237,946.65698,21,2,1,pl,1,3,3,8,,,43,33,33,5,2,0,2,0,0,1,,2,,,,,1,6,2,1,3,2,3,3,3,3,2,7,1,3,2,5,1,3,6,1,2,2,3,3,1,2,4,3,2,3,3,2,5,,,,,,,,,9,,,,,2,1,2,,4,,,,,,10,11,,,,,,3,3,2,,,,1,3,4,4,2,3,3,5,5,1,5,2,3,2,2,4,1,1,1,10,7,10,1,337,,3,,,,,5,,3,2,3,4,5,2,3,1,10,1990,32,2,33,1,8,5,107,3,1,2,1,9,1,6,2,,.01657239,.02444246,1.2538897
17 Nov 22,17 Nov 22,3238,1428.616,27,2,1,sv,1,3,2,,6,,41,41,41,50,0,0,0,0,0,1,,,,,,6,,,,2,2,2,3,3,2,3,1,1,1,1,6,6,1,0,3,4,1,3,5,6,2,1,1,2,1,2,3,3,5,,,,,,,,,,,11,,,1,,,,,,,,,,,,,,14,,,,,,,,,1,3,1,1,1,1,1,1,1,1,2,4,4,4,3,3,3,4,6,10,8,5,7,373,,1,1,,,,,,7,4,3,5,5,1,3,1,4,1947,75,6,41,1,3,1,133,1,6,,,,3,3,2,,.97027552,.95544893,.88142109
17 Nov 22,17 Nov 22,3239,976.43701,10,2,2,fr,1,3,3,10,,,34,34,34,4,1,0,1,0,0,1,,,,,,6,1,7,1,2,3,2,3,2,2,1,4,7,1,2,3,5,1,4,1,4,3,4,4,9,5,3,2,1,1,1,6,4,2,,,,,,,,,,,11,,,1,,,3,,,,,,,,,,,,,,5,5,2,,,,1,2,1,2,1,1,1,1,2,1,2,6,6,3,6,6,5,2,1,7,8,8,7,168,,1,,,,,5,,7,7,2,1,3,2,3,2,12,1975,46,4,14,1,8,2,38,1,1,2,2,4,1,5,2,,.11987836,.15734527,.65057081
